"","eco_innovation","recycling","resource_reduction","energy_saving","sust_prod","AI","bigdata","cloud","highspeed","robot","smart_devices","fam_owned","financecap","indstrl_area","urban_area","skillshortage","nace_a","ln_size","isocntry"
"269",1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"6",2.39789527279837,"BE"
"270",0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,"2",3.71357206670431,"BE"
"271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"12",1.09861228866811,"BE"
"272",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"8",1.94591014905531,"BE"
"273",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"6",2.07944154167984,"BE"
"274",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"10",0.693147180559945,"BE"
"275",1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,"2",0.693147180559945,"BE"
"276",1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,"6",0.693147180559945,"BE"
"277",1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,"12",2.19722457733622,"BE"
"278",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"2",1.09861228866811,"BE"
"279",0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,"13",1.38629436111989,"BE"
"280",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"6",3.80666248977032,"BE"
"281",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"2",3.87120101090789,"BE"
"282",1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,"6",1.94591014905531,"BE"
"283",0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"12",0.693147180559945,"BE"
"284",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"2",0.693147180559945,"BE"
"285",0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,"5",1.09861228866811,"BE"
"286",0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,"12",1.38629436111989,"BE"
"287",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"14",0.693147180559945,"BE"
"288",0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"11",0.693147180559945,"BE"
"289",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,"7",2.89037175789616,"BE"
"290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"13",1.38629436111989,"BE"
"291",1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,"6",2.484906649788,"BE"
"292",0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,"6",1.09861228866811,"BE"
"293",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,"13",0.693147180559945,"BE"
"294",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"12",1.09861228866811,"BE"
"295",1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"8",1.79175946922805,"BE"
"296",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"5",1.38629436111989,"BE"
"297",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"9",0.693147180559945,"BE"
"298",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"5",1.94591014905531,"BE"
"299",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"6",1.38629436111989,"BE"
"300",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"15",1.38629436111989,"BE"
"301",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"10",1.6094379124341,"BE"
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"8",1.38629436111989,"BE"
"303",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"5",1.38629436111989,"BE"
"304",1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,"2",1.38629436111989,"BE"
"305",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"2",2.484906649788,"BE"
"306",0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"6",1.38629436111989,"BE"
"307",0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"2",3.46573590279973,"BE"
"308",1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"2",1.94591014905531,"BE"
"309",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"6",2.30258509299405,"BE"
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"BE"
"311",1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,"7",1.09861228866811,"BE"
"312",1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,"6",2.07944154167984,"BE"
"313",1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,"2",1.09861228866811,"BE"
"314",0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,"6",1.6094379124341,"BE"
"315",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,"13",0.693147180559945,"BE"
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",0.693147180559945,"BE"
"317",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"11",0.693147180559945,"BE"
"318",0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"6",2.83321334405622,"BE"
"319",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"6",0.693147180559945,"BE"
"320",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5",0.693147180559945,"DK"
"321",1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,"8",3.40119738166216,"DK"
"322",1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"5",1.38629436111989,"DK"
"323",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"13",0.693147180559945,"DK"
"324",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",1.6094379124341,"DK"
"325",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"6",2.19722457733622,"DK"
"326",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",1.38629436111989,"DK"
"327",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"5",3.68887945411394,"DK"
"328",0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,"14",3.55534806148941,"DK"
"329",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"5",2.07944154167984,"DK"
"330",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"8",0.693147180559945,"DK"
"331",0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,"3",1.09861228866811,"DK"
"332",0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,"6",3.58351893845611,"DK"
"333",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"15",1.94591014905531,"DK"
"334",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1.94591014905531,"DK"
"335",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"9",1.09861228866811,"DK"
"336",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",3.66356164612965,"DK"
"337",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,"6",1.09861228866811,"DK"
"338",0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,"9",1.09861228866811,"DK"
"339",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"2",1.79175946922805,"DK"
"340",0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,"2",4.17438726989564,"DK"
"341",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"2",3.17805383034795,"DK"
"342",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"2",4.00733318523247,"DK"
"343",1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,"2",4.36944785246702,"DK"
"344",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"10",2.19722457733622,"DK"
"345",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"14",5.01063529409626,"DK"
"346",1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,"2",4.79579054559674,"DK"
"347",0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,"2",5.37989735354046,"DK"
"348",1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,"2",4.11087386417331,"DK"
"349",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"7",1.09861228866811,"DK"
"350",0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"14",4.31748811353631,"DK"
"351",1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,"14",4.31748811353631,"DK"
"352",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,"6",4.83628190695148,"DK"
"353",0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,"8",4.02535169073515,"DK"
"354",0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,"6",4.29045944114839,"DK"
"355",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,"2",1.79175946922805,"DK"
"356",0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,"14",8.22951111896446,"DK"
"357",1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"14",4.31748811353631,"DK"
"358",0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,"10",5.79301360838414,"DK"
"359",1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,"2",5.30826769740121,"DK"
"360",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"6",5.47646355193151,"DK"
"361",0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"13",4.18965474202643,"DK"
"362",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,"2",5.54517744447956,"DK"
"363",0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,"8",5.605802066296,"DK"
"364",0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,"12",7.07411681619736,"DK"
"365",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"15",5.01063529409626,"DK"
"366",0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"7",4.31748811353631,"DK"
"367",1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,"2",4.84418708645859,"DK"
"368",1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,"7",5.6021188208797,"DK"
"369",1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,"2",5.36597601502185,"DK"
"370",1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,"7",5.76519110278484,"DK"
"371",0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,"7",4.27666611901606,"DK"
"372",0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,"5",4.18965474202643,"DK"
"373",0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"14",5.01063529409626,"DK"
"374",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,"7",4.31748811353631,"DK"
"375",0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,"11",4.31748811353631,"DK"
"376",0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"12",5.26269018890489,"DK"
"377",1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,"14",5.01063529409626,"DK"
"378",1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,"2",3.98898404656427,"DK"
"379",1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,"2",4.31748811353631,"DK"
"380",0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"7",4.14313472639153,"DK"
"381",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"5",3.95124371858143,"DK"
"382",1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,"10",4.63472898822964,"DK"
"383",0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,"10",4.12713438504509,"DK"
"384",0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,"10",5.65599181081985,"DK"
"385",0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,"12",4.31748811353631,"DK"
"386",0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,"5",4.24849524204936,"DK"
"387",0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,"2",4.64439089914137,"DK"
"388",0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,"14",4.31748811353631,"DK"
"389",1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,"8",5.4380793089232,"DK"
"390",0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,"12",5.00394630594546,"DK"
"391",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"14",4.31748811353631,"DK"
"392",0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,"2",4.65396035015752,"DK"
"393",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,"5",5.51342874616498,"DK"
"394",0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,"9",4.31748811353631,"DK"
"395",1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"7",5.36129216570943,"DK"
"396",0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,"12",4.34380542185368,"DK"
"397",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"8",4.53259949315326,"DK"
"398",1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,"7",5.08140436498446,"DK"
"399",1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"8",4.34380542185368,"DK"
"400",1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,"8",4.06044301054642,"DK"
"401",0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,"2",5.2040066870768,"DK"
"402",1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,"11",4.31748811353631,"DK"
"403",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"5",4.7361984483945,"DK"
"404",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"15",4.31748811353631,"DK"
"405",1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,"2",4.06044301054642,"DK"
"406",0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,"2",5.8406416573734,"DK"
"407",0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,"5",4.18965474202643,"DK"
"408",0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,"11",4.34380542185368,"DK"
"409",0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,"2",4.63472898822964,"DK"
"410",1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,"9",4.31748811353631,"DK"
"411",0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,"11",4.31748811353631,"DK"
"412",1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,"10",4.49980967033027,"DK"
"413",1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,"6",4.43081679884331,"DK"
"414",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"15",4.31748811353631,"DK"
"415",0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,"14",5.85793315448346,"DK"
"416",1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"9",5.52545293913178,"DK"
"417",0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,"14",6.62007320653036,"DK"
"418",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"11",6.24027584517077,"DK"
"419",1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,"5",6.37842618365159,"DK"
"420",0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,"2",5.54907608489522,"DK"
"421",0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,"7",5.87773578177964,"DK"
"422",0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,"14",5.85793315448346,"DK"
"423",0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,"9",6.13772705408623,"DK"
"424",1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,"12",1.09861228866811,"DK"
"425",1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,"2",1.94591014905531,"DK"
"426",1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,"6",1.6094379124341,"DK"
"427",1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"2",2.56494935746154,"DK"
"428",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"9",1.09861228866811,"DK"
"429",0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,"15",1.94591014905531,"DK"
"430",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,"2",1.94591014905531,"DK"
"431",1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,"2",3.68887945411394,"DK"
"432",1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,"6",2.484906649788,"DK"
"433",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"13",1.09861228866811,"DK"
"434",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"DK"
"435",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"DK"
"436",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"12",0.693147180559945,"DK"
"437",1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,"12",1.94591014905531,"DK"
"438",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"9",0.693147180559945,"DK"
"439",1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,"6",1.09861228866811,"DK"
"440",0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,"5",2.19722457733622,"DK"
"441",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"13",1.79175946922805,"DK"
"442",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,"4",1.6094379124341,"DK"
"443",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"6",0.693147180559945,"DK"
"444",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,"2",2.07944154167984,"DK"
"445",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"13",0.693147180559945,"DK"
"446",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"DK"
"447",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"12",1.79175946922805,"DK"
"448",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"14",2.70805020110221,"DK"
"449",0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,"12",0.693147180559945,"DK"
"450",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"2",3.58351893845611,"DK"
"451",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"14",3.55534806148941,"DK"
"452",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"6",1.09861228866811,"DK"
"453",0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,"5",2.19722457733622,"DK"
"454",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"6",1.6094379124341,"DK"
"455",0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,"6",2.77258872223978,"DK"
"456",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,"6",1.09861228866811,"DK"
"457",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"14",3.55534806148941,"DK"
"458",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"5",1.09861228866811,"DK"
"459",0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,"6",2.07944154167984,"DK"
"460",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"5",1.94591014905531,"DK"
"461",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"9",1.09861228866811,"DK"
"462",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"13",1.79175946922805,"DK"
"463",0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,"2",2.07944154167984,"DK"
"464",1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,"6",1.38629436111989,"DK"
"465",1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"16",1.94591014905531,"DK"
"466",0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,"11",1.6094379124341,"DK"
"467",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"5",2.39789527279837,"DK"
"468",0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,"2",1.79175946922805,"DK"
"469",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"2",1.09861228866811,"DK"
"470",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"DK"
"471",0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,"10",3.43398720448515,"DK"
"472",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"8",1.09861228866811,"DK"
"473",0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,"15",2.77258872223978,"DK"
"474",1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,"6",2.07944154167984,"DK"
"475",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,"2",2.63905732961526,"DK"
"476",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"14",2.70805020110221,"DK"
"477",0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,"2",1.94591014905531,"DK"
"478",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"6",1.38629436111989,"DK"
"479",1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,"3",1.94591014905531,"DK"
"480",0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,"8",1.09861228866811,"DK"
"481",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,"13",3.66356164612965,"DK"
"482",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14",3.55534806148941,"DK"
"483",0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,"13",1.6094379124341,"DK"
"484",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,"2",1.94591014905531,"DK"
"485",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,"5",1.09861228866811,"DK"
"486",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"6",1.94591014905531,"DK"
"487",1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,"9",1.38629436111989,"DK"
"488",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"5",2.07944154167984,"DK"
"489",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.38629436111989,"DK"
"490",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5",1.09861228866811,"DK"
"491",0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,"2",2.56494935746154,"DK"
"492",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"DK"
"493",0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,"6",1.79175946922805,"DK"
"494",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,"12",2.30258509299405,"DK"
"495",0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,"2",1.09861228866811,"DK"
"496",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",3.55534806148941,"DK"
"497",0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,"9",2.77258872223978,"DK"
"498",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,"7",1.94591014905531,"DK"
"499",0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,"5",1.6094379124341,"DK"
"500",0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,"7",0.693147180559945,"DK"
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"7",1.09861228866811,"DK"
"502",0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,"12",1.94591014905531,"DK"
"503",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"12",0.693147180559945,"DK"
"504",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"2",1.09861228866811,"DK"
"505",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"5",1.09861228866811,"DK"
"506",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"12",0.693147180559945,"DK"
"507",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"13",2.56494935746154,"DK"
"508",0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,"15",2.63905732961526,"DK"
"509",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"2",1.79175946922805,"DK"
"510",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"11",1.38629436111989,"DK"
"511",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,"4",2.19722457733622,"DK"
"512",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"2",2.70805020110221,"DK"
"513",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"12",0.693147180559945,"DK"
"514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",1.79175946922805,"DK"
"515",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",2.70805020110221,"DK"
"516",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"7",1.09861228866811,"DK"
"517",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"8",1.94591014905531,"DK"
"518",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"9",0.693147180559945,"DK"
"519",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,"14",1.09861228866811,"DK"
"520",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"10",0.693147180559945,"DK"
"521",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"12",2.30258509299405,"DK"
"522",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"11",0.693147180559945,"DK"
"523",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"6",1.38629436111989,"DK"
"524",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"9",1.09861228866811,"DK"
"525",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"9",2.19722457733622,"DK"
"526",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.6094379124341,"DK"
"527",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"DK"
"528",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"13",0.693147180559945,"DK"
"529",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"9",1.38629436111989,"DK"
"530",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"7",3.87120101090789,"DK"
"531",0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,"9",0.693147180559945,"DK"
"532",1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,"2",1.38629436111989,"DK"
"533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.38629436111989,"DK"
"534",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"8",1.94591014905531,"DK"
"535",0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"12",1.6094379124341,"DK"
"536",0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,"12",2.39789527279837,"DK"
"537",0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"2",2.99573227355399,"DK"
"538",0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,"6",3.66356164612965,"DK"
"539",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"2",1.79175946922805,"DK"
"540",1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,"12",2.19722457733622,"DK"
